北条城.json,北条城,138.63396417,37.34001833
北田城.json,北田城,139.874,37.58127778
北目城.json,,,
北秋津城.json,北秋津城,,
北谷城.json,北谷城,127.76494444,26.30872222
十七条城.json,十七条城,136.65922222,35.4018
十二丁目城.json,十二丁目城,141.12908333,39.36258333
十二所城.json,,,
十八ヶ城.json,十八ヶ城,141.12119444,39.40894444
十市城.json,,,
十河城.json,十河城,134.10538889,34.26075
十神山城.json,十神山城,,
千代ヶ岱陣屋.json,千代ヶ岱陣屋,,
千代ヶ様城.json,千代ヶ様城,136.99777778,36.58138889
千徳城.json,千徳城,141.92333333,39.63805556
千早城.json,千早城,135.65119722,34.417225
千本城 (上総国).json,千本城 (上総国),140.07,35.25722222
千本城 (下野国).json,千本城 (下野国),140.14888889,36.57722222
千田城.json,千田城,,
千石堀城.json,千石堀城,,
千葉城 (肥前国).json,,,
千葉御茶屋御殿.json,,,
千賀地氏城.json,千賀地氏城,,
午房山城.json,,,
南中尾城.json,,,
南原城.json,,,
南天山城.json,南天山城,,
南山城.json,南山城,,
南山王国.json,南山王国,,
南海城.json,,,
南部陣屋.json,南部陣屋,140.71472222,41.76138889
南郷城 (加賀国).json,,,
南関城.json,,,
原城.json,原城,130.25647222,32.63330556
原田城.json,原田城,,
厨川柵.json,厨川柵,141.12122222,39.71227778
厳原城.json,,,
反町館.json,反町館,,
古処山城.json,古処山城,,
古国府城.json,古国府城,137.05275,36.79308333
古宮城.json,古宮城,137.42755556,34.97244444
古山城 (下野国).json,古山城 (下野国),139.80972222,36.72888889
古山城 (信濃国).json,古山城 (信濃国),137.94480556,36.62169444
古川城 (陸奥国).json,,,
古川城 (飛騨国).json,古川城 (飛騨国),,
古河公方館.json,古河公方館,,
古河城.json,古河城,139.69548611,36.18687778
古渡城.json,古渡城,136.90195833,35.15224722
古舘 (肥前国).json,,,
古麓城.json,古麓城,130.63861111,32.48944444
台城 (琉球国).json,,,
右田ヶ岳城.json,右田ヶ岳城,131.55694444,34.08652778
吉備津神社 (福山市).json,吉備津神社 (福山市),133.27106944,34.56933611
吉岡城 (信濃国).json,吉岡城 (信濃国),,
吉岡城 (大和町).json,,,
吉岡山城.json,,,
吉川元春館.json,吉川元春館,,
吉田城 (三河国).json,吉田城 (三河国),137.39335,34.77014722
吉田城 (出羽国).json,,,
吉田城 (尾張国).json,吉田城 (尾張国),,
吉田郡山城.json,吉田郡山城,132.70958889,34.67428611
吉窪城.json,吉窪城,,
吉良城.json,吉良城,133.45861111,33.51238889
吉野ヶ里遺跡.json,吉野ヶ里遺跡,130.39069444,33.32361111
名古屋城.json,名古屋城,136.89908611,35.18549167
名子城.json,名子城,137.90291667,35.59988889
名島城.json,名島城,,
名生城.json,,,
名畑城.json,名畑城,136.86194444,36.62055556
名胡桃城.json,名胡桃城,138.99233333,36.67005556
名護城.json,名護城,,
名護屋城.json,名護屋城,129.869375,33.53003333
向小島城.json,向小島城,137.13219444,36.25119444
向山城.json,,,
吹田城.json,吹田城,,
吾那蜆城.json,,,
告森城.json,,,
周山城.json,周山城,,
周布城.json,,,
